indicator, scenario, year, change, ensemble, dataset, tiff, url
gt-q99_tasmax, rcp85, 2030, abs, q25, loca, q25-abs-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif
gt-q99_tasmax, rcp85, 2030, abs, q75, loca, q75-abs-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif
gt-q99_tasmax, rcp85, 2030, abs, iqr, loca, iqr-abs-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif
gt-q99_tasmax, rcp85, 2030, diff, q50, loca, q50-diff-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-diff-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif
gt-q99_tasmax, rcp85, 2030, diff, q25, loca, q25-diff-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-diff-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif
gt-q99_tasmax, rcp85, 2030, diff, q75, loca, q75-diff-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-diff-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif
gt-q99_tasmax, rcp85, 2030, diff, iqr, loca, iqr-diff-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-diff-gt-q99_tasmax_rcp85_ens_2015-2045_loca.tif
gt-q99_tasmax, rcp85, 2040, abs, q50, loca, q50-abs-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif
gt-q99_tasmax, rcp85, 2040, abs, q25, loca, q25-abs-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif
gt-q99_tasmax, rcp85, 2040, abs, q75, loca, q75-abs-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif
gt-q99_tasmax, rcp85, 2040, abs, iqr, loca, iqr-abs-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif
gt-q99_tasmax, rcp85, 2040, diff, q50, loca, q50-diff-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-diff-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif
gt-q99_tasmax, rcp85, 2040, diff, q25, loca, q25-diff-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-diff-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif
gt-q99_tasmax, rcp85, 2040, diff, q75, loca, q75-diff-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-diff-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif
gt-q99_tasmax, rcp85, 2040, diff, iqr, loca, iqr-diff-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-diff-gt-q99_tasmax_rcp85_ens_2025-2055_loca.tif
gt-q99_tasmax, rcp85, 2050, abs, q50, loca, q50-abs-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif
gt-q99_tasmax, rcp85, 2050, abs, q25, loca, q25-abs-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif
gt-q99_tasmax, rcp85, 2050, abs, q75, loca, q75-abs-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif
gt-q99_tasmax, rcp85, 2050, abs, iqr, loca, iqr-abs-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif
gt-q99_tasmax, rcp85, 2050, diff, q50, loca, q50-diff-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-diff-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif
gt-q99_tasmax, rcp85, 2050, diff, q25, loca, q25-diff-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-diff-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif
gt-q99_tasmax, rcp85, 2050, diff, q75, loca, q75-diff-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-diff-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif
gt-q99_tasmax, rcp85, 2050, diff, iqr, loca, iqr-diff-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-diff-gt-q99_tasmax_rcp85_ens_2035-2065_loca.tif
gt-q99_tasmax, rcp85, 2060, abs, q50, loca, q50-abs-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif
gt-q99_tasmax, rcp85, 2060, abs, q25, loca, q25-abs-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif
gt-q99_tasmax, rcp85, 2060, abs, q75, loca, q75-abs-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif
gt-q99_tasmax, rcp85, 2060, abs, iqr, loca, iqr-abs-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif
gt-q99_tasmax, rcp85, 2060, diff, q50, loca, q50-diff-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-diff-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif
gt-q99_tasmax, rcp85, 2060, diff, q25, loca, q25-diff-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-diff-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif
gt-q99_tasmax, rcp85, 2060, diff, q75, loca, q75-diff-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-diff-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif
gt-q99_tasmax, rcp85, 2060, diff, iqr, loca, iqr-diff-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-diff-gt-q99_tasmax_rcp85_ens_2045-2075_loca.tif
gt-q99_tasmax, rcp85, 2070, abs, q50, loca, q50-abs-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif
gt-q99_tasmax, rcp85, 2070, abs, q25, loca, q25-abs-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif
gt-q99_tasmax, rcp85, 2070, abs, q75, loca, q75-abs-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif
gt-q99_tasmax, rcp85, 2070, abs, iqr, loca, iqr-abs-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif
gt-q99_tasmax, rcp85, 2070, diff, q50, loca, q50-diff-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-diff-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif
gt-q99_tasmax, rcp85, 2070, diff, q25, loca, q25-diff-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-diff-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif
gt-q99_tasmax, rcp85, 2070, diff, q75, loca, q75-diff-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-diff-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif
gt-q99_tasmax, rcp85, 2070, diff, iqr, loca, iqr-diff-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-diff-gt-q99_tasmax_rcp85_ens_2055-2085_loca.tif
gt-q99_tasmax, rcp85, 2080, abs, q50, loca, q50-abs-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif
gt-q99_tasmax, rcp85, 2080, abs, q25, loca, q25-abs-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif
gt-q99_tasmax, rcp85, 2080, abs, q75, loca, q75-abs-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif
gt-q99_tasmax, rcp85, 2080, abs, iqr, loca, iqr-abs-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif
gt-q99_tasmax, rcp85, 2080, diff, q50, loca, q50-diff-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-diff-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif
gt-q99_tasmax, rcp85, 2080, diff, q25, loca, q25-diff-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-diff-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif
gt-q99_tasmax, rcp85, 2080, diff, q75, loca, q75-diff-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-diff-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif
gt-q99_tasmax, rcp85, 2080, diff, iqr, loca, iqr-diff-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-diff-gt-q99_tasmax_rcp85_ens_2065-2095_loca.tif
dryspells_pr, rcp45, 2000, abs, q50, loca, q50-abs-dryspells_pr_rcp45_ens_1985-2015_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-dryspells_pr_rcp45_ens_1985-2015_loca.tif
dryspells_pr, rcp45, 2000, abs, q25, loca, q25-abs-dryspells_pr_rcp45_ens_1985-2015_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-dryspells_pr_rcp45_ens_1985-2015_loca.tif
dryspells_pr, rcp45, 2000, abs, q75, loca, q75-abs-dryspells_pr_rcp45_ens_1985-2015_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-dryspells_pr_rcp45_ens_1985-2015_loca.tif
dryspells_pr, rcp45, 2000, abs, iqr, loca, iqr-abs-dryspells_pr_rcp45_ens_1985-2015_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-dryspells_pr_rcp45_ens_1985-2015_loca.tif
dryspells_pr, rcp45, 2000, ch, q50, loca, q50-ch-dryspells_pr_rcp45_ens_1985-2015_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-ch-dryspells_pr_rcp45_ens_1985-2015_loca.tif
dryspells_pr, rcp45, 2000, ch, q25, loca, q25-ch-dryspells_pr_rcp45_ens_1985-2015_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-ch-dryspells_pr_rcp45_ens_1985-2015_loca.tif
dryspells_pr, rcp45, 2000, ch, q75, loca, q75-ch-dryspells_pr_rcp45_ens_1985-2015_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-ch-dryspells_pr_rcp45_ens_1985-2015_loca.tif
dryspells_pr, rcp45, 2000, ch, iqr, loca, iqr-ch-dryspells_pr_rcp45_ens_1985-2015_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-ch-dryspells_pr_rcp45_ens_1985-2015_loca.tif
dryspells_pr, rcp45, 2010, abs, q50, loca, q50-abs-dryspells_pr_rcp45_ens_1995-2025_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-dryspells_pr_rcp45_ens_1995-2025_loca.tif
dryspells_pr, rcp45, 2010, abs, q25, loca, q25-abs-dryspells_pr_rcp45_ens_1995-2025_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-dryspells_pr_rcp45_ens_1995-2025_loca.tif
dryspells_pr, rcp45, 2010, abs, q75, loca, q75-abs-dryspells_pr_rcp45_ens_1995-2025_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-dryspells_pr_rcp45_ens_1995-2025_loca.tif
dryspells_pr, rcp45, 2010, abs, iqr, loca, iqr-abs-dryspells_pr_rcp45_ens_1995-2025_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-dryspells_pr_rcp45_ens_1995-2025_loca.tif
dryspells_pr, rcp45, 2010, ch, q50, loca, q50-ch-dryspells_pr_rcp45_ens_1995-2025_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-ch-dryspells_pr_rcp45_ens_1995-2025_loca.tif
dryspells_pr, rcp45, 2010, ch, q25, loca, q25-ch-dryspells_pr_rcp45_ens_1995-2025_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-ch-dryspells_pr_rcp45_ens_1995-2025_loca.tif
dryspells_pr, rcp45, 2010, ch, q75, loca, q75-ch-dryspells_pr_rcp45_ens_1995-2025_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-ch-dryspells_pr_rcp45_ens_1995-2025_loca.tif
dryspells_pr, rcp45, 2010, ch, iqr, loca, iqr-ch-dryspells_pr_rcp45_ens_1995-2025_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-ch-dryspells_pr_rcp45_ens_1995-2025_loca.tif
dryspells_pr, rcp45, 2020, abs, q50, loca, q50-abs-dryspells_pr_rcp45_ens_2005-2035_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-dryspells_pr_rcp45_ens_2005-2035_loca.tif
dryspells_pr, rcp45, 2020, abs, q25, loca, q25-abs-dryspells_pr_rcp45_ens_2005-2035_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-dryspells_pr_rcp45_ens_2005-2035_loca.tif
dryspells_pr, rcp45, 2020, abs, q75, loca, q75-abs-dryspells_pr_rcp45_ens_2005-2035_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-dryspells_pr_rcp45_ens_2005-2035_loca.tif
dryspells_pr, rcp45, 2020, abs, iqr, loca, iqr-abs-dryspells_pr_rcp45_ens_2005-2035_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-dryspells_pr_rcp45_ens_2005-2035_loca.tif
dryspells_pr, rcp45, 2020, ch, q50, loca, q50-ch-dryspells_pr_rcp45_ens_2005-2035_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-ch-dryspells_pr_rcp45_ens_2005-2035_loca.tif
dryspells_pr, rcp45, 2020, ch, q25, loca, q25-ch-dryspells_pr_rcp45_ens_2005-2035_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-ch-dryspells_pr_rcp45_ens_2005-2035_loca.tif
dryspells_pr, rcp45, 2020, ch, q75, loca, q75-ch-dryspells_pr_rcp45_ens_2005-2035_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-ch-dryspells_pr_rcp45_ens_2005-2035_loca.tif
dryspells_pr, rcp45, 2020, ch, iqr, loca, iqr-ch-dryspells_pr_rcp45_ens_2005-2035_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-ch-dryspells_pr_rcp45_ens_2005-2035_loca.tif
dryspells_pr, rcp45, 2030, abs, q50, loca, q50-abs-dryspells_pr_rcp45_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-dryspells_pr_rcp45_ens_2015-2045_loca.tif
dryspells_pr, rcp45, 2030, abs, q25, loca, q25-abs-dryspells_pr_rcp45_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-dryspells_pr_rcp45_ens_2015-2045_loca.tif
dryspells_pr, rcp45, 2030, abs, q75, loca, q75-abs-dryspells_pr_rcp45_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-dryspells_pr_rcp45_ens_2015-2045_loca.tif
dryspells_pr, rcp45, 2030, abs, iqr, loca, iqr-abs-dryspells_pr_rcp45_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-dryspells_pr_rcp45_ens_2015-2045_loca.tif
dryspells_pr, rcp45, 2030, ch, q50, loca, q50-ch-dryspells_pr_rcp45_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-ch-dryspells_pr_rcp45_ens_2015-2045_loca.tif
dryspells_pr, rcp45, 2030, ch, q25, loca, q25-ch-dryspells_pr_rcp45_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-ch-dryspells_pr_rcp45_ens_2015-2045_loca.tif
dryspells_pr, rcp45, 2030, ch, q75, loca, q75-ch-dryspells_pr_rcp45_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-ch-dryspells_pr_rcp45_ens_2015-2045_loca.tif
dryspells_pr, rcp45, 2030, ch, iqr, loca, iqr-ch-dryspells_pr_rcp45_ens_2015-2045_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-ch-dryspells_pr_rcp45_ens_2015-2045_loca.tif
dryspells_pr, rcp45, 2040, abs, q50, loca, q50-abs-dryspells_pr_rcp45_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-dryspells_pr_rcp45_ens_2025-2055_loca.tif
dryspells_pr, rcp45, 2040, abs, q25, loca, q25-abs-dryspells_pr_rcp45_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-dryspells_pr_rcp45_ens_2025-2055_loca.tif
dryspells_pr, rcp45, 2040, abs, q75, loca, q75-abs-dryspells_pr_rcp45_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-dryspells_pr_rcp45_ens_2025-2055_loca.tif
dryspells_pr, rcp45, 2040, abs, iqr, loca, iqr-abs-dryspells_pr_rcp45_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-dryspells_pr_rcp45_ens_2025-2055_loca.tif
dryspells_pr, rcp45, 2040, ch, q50, loca, q50-ch-dryspells_pr_rcp45_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-ch-dryspells_pr_rcp45_ens_2025-2055_loca.tif
dryspells_pr, rcp45, 2040, ch, q25, loca, q25-ch-dryspells_pr_rcp45_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-ch-dryspells_pr_rcp45_ens_2025-2055_loca.tif
dryspells_pr, rcp45, 2040, ch, q75, loca, q75-ch-dryspells_pr_rcp45_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-ch-dryspells_pr_rcp45_ens_2025-2055_loca.tif
dryspells_pr, rcp45, 2040, ch, iqr, loca, iqr-ch-dryspells_pr_rcp45_ens_2025-2055_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-ch-dryspells_pr_rcp45_ens_2025-2055_loca.tif
dryspells_pr, rcp45, 2050, abs, q50, loca, q50-abs-dryspells_pr_rcp45_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-dryspells_pr_rcp45_ens_2035-2065_loca.tif
dryspells_pr, rcp45, 2050, abs, q25, loca, q25-abs-dryspells_pr_rcp45_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-dryspells_pr_rcp45_ens_2035-2065_loca.tif
dryspells_pr, rcp45, 2050, abs, q75, loca, q75-abs-dryspells_pr_rcp45_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-dryspells_pr_rcp45_ens_2035-2065_loca.tif
dryspells_pr, rcp45, 2050, abs, iqr, loca, iqr-abs-dryspells_pr_rcp45_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-dryspells_pr_rcp45_ens_2035-2065_loca.tif
dryspells_pr, rcp45, 2050, ch, q50, loca, q50-ch-dryspells_pr_rcp45_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-ch-dryspells_pr_rcp45_ens_2035-2065_loca.tif
dryspells_pr, rcp45, 2050, ch, q25, loca, q25-ch-dryspells_pr_rcp45_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-ch-dryspells_pr_rcp45_ens_2035-2065_loca.tif
dryspells_pr, rcp45, 2050, ch, q75, loca, q75-ch-dryspells_pr_rcp45_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-ch-dryspells_pr_rcp45_ens_2035-2065_loca.tif
dryspells_pr, rcp45, 2050, ch, iqr, loca, iqr-ch-dryspells_pr_rcp45_ens_2035-2065_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-ch-dryspells_pr_rcp45_ens_2035-2065_loca.tif
dryspells_pr, rcp45, 2060, abs, q50, loca, q50-abs-dryspells_pr_rcp45_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-dryspells_pr_rcp45_ens_2045-2075_loca.tif
dryspells_pr, rcp45, 2060, abs, q25, loca, q25-abs-dryspells_pr_rcp45_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-dryspells_pr_rcp45_ens_2045-2075_loca.tif
dryspells_pr, rcp45, 2060, abs, q75, loca, q75-abs-dryspells_pr_rcp45_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-dryspells_pr_rcp45_ens_2045-2075_loca.tif
dryspells_pr, rcp45, 2060, abs, iqr, loca, iqr-abs-dryspells_pr_rcp45_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-dryspells_pr_rcp45_ens_2045-2075_loca.tif
dryspells_pr, rcp45, 2060, ch, q50, loca, q50-ch-dryspells_pr_rcp45_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-ch-dryspells_pr_rcp45_ens_2045-2075_loca.tif
dryspells_pr, rcp45, 2060, ch, q25, loca, q25-ch-dryspells_pr_rcp45_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-ch-dryspells_pr_rcp45_ens_2045-2075_loca.tif
dryspells_pr, rcp45, 2060, ch, q75, loca, q75-ch-dryspells_pr_rcp45_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-ch-dryspells_pr_rcp45_ens_2045-2075_loca.tif
dryspells_pr, rcp45, 2060, ch, iqr, loca, iqr-ch-dryspells_pr_rcp45_ens_2045-2075_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-ch-dryspells_pr_rcp45_ens_2045-2075_loca.tif
dryspells_pr, rcp45, 2070, abs, q50, loca, q50-abs-dryspells_pr_rcp45_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-abs-dryspells_pr_rcp45_ens_2055-2085_loca.tif
dryspells_pr, rcp45, 2070, abs, q25, loca, q25-abs-dryspells_pr_rcp45_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-abs-dryspells_pr_rcp45_ens_2055-2085_loca.tif
dryspells_pr, rcp45, 2070, abs, q75, loca, q75-abs-dryspells_pr_rcp45_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q75-abs-dryspells_pr_rcp45_ens_2055-2085_loca.tif
dryspells_pr, rcp45, 2070, abs, iqr, loca, iqr-abs-dryspells_pr_rcp45_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/iqr-abs-dryspells_pr_rcp45_ens_2055-2085_loca.tif
dryspells_pr, rcp45, 2070, ch, q50, loca, q50-ch-dryspells_pr_rcp45_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q50-ch-dryspells_pr_rcp45_ens_2055-2085_loca.tif
dryspells_pr, rcp45, 2070, ch, q25, loca, q25-ch-dryspells_pr_rcp45_ens_2055-2085_loca.tif, https://s3.amazonaws.com/md.cc/tmp/nex-gddp/q25-ch-dryspells_pr_rcp45_ens_2055-2085_loca.tif
